id,text,split
1463240990953598978,mamatay na lang talaga ang solusyon sa problema ko,"[0.0, 1.0, 0.0]"
1463240985987588096,laptrip parin talaga to e hahahahaha,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
1463240966479888391,mapapa winter at yeji endgame ka nalang talaga,"[0.25, 0.5, 0.25]"
1463240961312505858,hello di talaga ako pang maagang tulog umaga na matulog rather gt lt,"[0.3076923076923077, 0.46153846153846156, 0.15384615384615385]"
1463240939544068098,pagpapahalaga talaga ang isang mabigat pag unting unti nawawala,"[0.0, 0.8888888888888888, 0.1111111111111111]"
1463240930048151555,bestfriend ba talaga,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463240902734843909,kaya bawal talaga ako magutom eh,"[0.16666666666666666, 0.8333333333333334, 0.0]"
1463240838612340739,ganto nalang talaga ata ako kakain tutulog gigising,"[0.0, 0.875, 0.125]"
1463240829141917696,good talaga ang morning,"[0.5, 0.5, 0.0]"
1463240789044400128,aw umagang kay bungad may nasample an na ng cyber libel antataray talaga ng department of explanation and ad hominem emotionism councilors,"[0.4090909090909091, 0.2727272727272727, 0.3181818181818182]"
1463240784421871618,sarap talaga gumising na walang iniisip na problema,"[0.0, 0.875, 0.125]"
1463240772480684033,wala na talaga akong maramdaman na antok ahahahaha,"[0.0, 0.75, 0.25]"
1463240764268625920,xori ate kuya di talaga,"[0.0, 0.4, 0.4]"
1463240742671839235,diba tas isang award lang yung inannounce nila sobrang obvious na talaga na ginagamit lg sila for the audience,"[0.3157894736842105, 0.47368421052631576, 0.21052631578947367]"
1463240738553176064,busy talaga ang mga trolls ni boy singhot ang sinabi ni duterte na nagamit ng cocaine ay si boy recto pero ang mga trolls anak ni leni ang pinararatangan na may dalang droga sa us kagaano kababastos at kahahayop sila,"[0.2, 0.575, 0.225]"
1463240726980956167,cute mo talaga,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
1463240714616147971,eto na nga bawal talaga maging masaya,"[0.0, 1.0, 0.0]"
1463240699810226176,tangina dati nag iinarte lang ako na kunwari hindi nakakaramdam ng antok peroo ngayon tangina totoo na talaga siyaaa,"[0.05263157894736842, 0.631578947368421, 0.3157894736842105]"
1463240690490511363,there r people na mataas ang tinging sa akin pero heto ako nkakrmdam ng galit pero kailangan kong tanggapin na tanga talaga ako dati hahahaha i hate the old version of myself isang uto uto sunod sunuran basta tanga,"[0.28205128205128205, 0.5897435897435898, 0.1282051282051282]"
1463240641169686528,potaenaa pag talaga wala ako na recite bukas hindi lang parol nakasabit sa kisame namin,"[0.06666666666666667, 0.8, 0.13333333333333333]"
1463240632151932928,jusq inabutan na naman ako ni mamshie nakakapressure talaga matulog kapag gumigising na ung mga tao,"[0.0, 0.6875, 0.3125]"
1463240619522871299,yep ginising talaga ng 2 para maging assistant ni ppa,"[0.3, 0.5, 0.2]"
1463240607854301186,di talaga aq nasasarapan sa yabu,"[0.0, 0.3333333333333333, 0.5]"
1463240603173486592,anue bayan kac pinipikon aq nung nasa tl q kanina labas kapa biliss rreplyan q na talaga tweet mu clout chasing,"[0.2857142857142857, 0.38095238095238093, 0.3333333333333333]"
1463240523825631234,ahhhh grabe talaga vocals ni kihyun huhuhuhu,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]"
1463240503332605952,hirap talaga umawat sa pag scroll sa tiktok kapag puro exo ang lumalabas sa fyp,"[0.06666666666666667, 0.8, 0.13333333333333333]"
1463240500803104768,tulog na talaga kayong lahat luh bakit,"[0.0, 0.7142857142857143, 0.2857142857142857]"
1463240481446395909,sana matapos talaga later,"[0.25, 0.75, 0.0]"
1463240478292283392,swear wala talaga klaro tong report nmin mamaya,"[0.125, 0.5, 0.375]"
1463240448613359617,gago para paraan talaga,"[0.0, 0.75, 0.25]"
1463240443160719364,inuulit ko po tj at tita samber acceptance po na ganun talaga sila yung kailangan nila hindi po boundaries protect kyji at all cost,"[0.20833333333333334, 0.5, 0.2916666666666667]"
1463240416233345027,kapag pera talaga grabe,"[0.0, 1.0, 0.0]"
1463240402513784834,sana lang di magkatotoo yung sinabi ni dan kasi kung totoo hahah izza prank gumagawa lang talaga ko ng plot,"[0.1, 0.7, 0.15]"
1463240396822106113,shutaca talaga buchog,"[0.0, 0.3333333333333333, 0.6666666666666666]"
1463240363313807366,haha goodnight na talaga,"[0.25, 0.5, 0.25]"
1463240362743369728,kahit kelan ka talaga grammys hindi ka na nakakatuwa,"[0.0, 0.7777777777777778, 0.2222222222222222]"
1463240325170827267,another episode of being scammys i hate grammys talaga panget tuloy ng gising ko,"[0.42857142857142855, 0.35714285714285715, 0.21428571428571427]"
1463240316220174340,wala na talaga akong matinong kaibigan,"[0.0, 0.8333333333333334, 0.16666666666666666]"
1463240308636803076,umagang kay ganda naman talaga di ko alam kung pogi or maganda si minjeong sa pic na to,"[0.16666666666666666, 0.6111111111111112, 0.16666666666666666]"
1463240288965586949,talaga hahahaha salamat sa lahat grammy btw congratulations boys u deserved better lt 33,"[0.35714285714285715, 0.2857142857142857, 0.35714285714285715]"
1463240256812384256,chezcam hihintayin mo pa ba talaga manganak si hyorin bago ka magrefund nkklk,"[0.0, 0.46153846153846156, 0.5384615384615384]"
1463240255138516993,final answer na ba talaga,"[0.4, 0.6, 0.0]"
1463240242346213376,we talaga ba hahahahahahaha,"[0.25, 0.5, 0.25]"
1463240216513159169,dati ang bgc part talaga ng brgy ususan taguig later on nagkaroon ng bgy fort bonifacio na naging barangay captain pa si lino cayetano we can verify naman yung address ng bawat health facility reference,"[0.37142857142857144, 0.37142857142857144, 0.2571428571428571]"
1463240201241649153,tangiba buti nalang may mefinamic don sa gamutan hayuf talaga tung sakit nato bat kase di nalang pinuyol kaya ayoko nagagala e,"[0.045454545454545456, 0.45454545454545453, 0.45454545454545453]"
1463240192085557249,us2 q n lng talaga maiyak,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
1463240191867437056,ang sipag ko talaga magstream ngayon tas sumali pa kong streaming team sa cb naman ni jongin ahahhahahahha,"[0.05555555555555555, 0.6111111111111112, 0.3333333333333333]"
1463240165896327168,ngayon ko lang napansin to bwisit talaga,"[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]"
1463240165367767041,nakakaulol talaga si charizzz,"[0.0, 0.5, 0.5]"
1463240141472862209,mga ilang weeks ko rin tinry maging morning person nagawa ko naman siya wala nga lang akong nagawang matino at kaproud proud na output hahahah mare di talaga kaya hapon to madaling araw talaga gumagana utak q,"[0.21621621621621623, 0.6216216216216216, 0.13513513513513514]"
1463240137207255042,matutulog na talaga ako bye,"[0.2, 0.6, 0.2]"
1463240133038149634,96 lakas talaga clae clae,"[0.0, 0.4, 0.6]"
1463240066109640710,ahhhh ang cutie talaga sobra parehong masaya bday naming dalawa,"[0.2, 0.7, 0.1]"
1463240041434468353,hindi na talaga ko mag iinom,"[0.16666666666666666, 0.6666666666666666, 0.16666666666666666]"
1463240040138510340,galing talaga timing ng fb,"[0.2, 0.6, 0.2]"
1463240014288994307,dami nagkasabay sabay talaga,"[0.0, 1.0, 0.0]"
1463240005069856769,hahaha mga kagaguhan ko talaga,"[0.0, 0.8, 0.2]"
1463239984878473217,bangis mo talaga sa mga suggestions mo,"[0.14285714285714285, 0.5714285714285714, 0.2857142857142857]"
1463239959649816578,i need to sleep na talaga kahit dipa aq antok haha goodmornighttttttt,"[0.3333333333333333, 0.4166666666666667, 0.25]"
1463239955098914817,wala talaga mapapala sa,"[0.0, 1.0, 0.0]"
1463239949205983233,hello po paunlock po need lang po talaga asap,"[0.2222222222222222, 0.5555555555555556, 0.2222222222222222]"
1463239927399804931,grabe ka na talaga rizal hahahaha,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463239888455700480,talaga ba kwento mo sa puke mong nabuga ng tae sa bedsheet hahahahahahah,"[0.07692307692307693, 0.6153846153846154, 0.3076923076923077]"
1463239885695848454,sm talaga isusumpa kita kapag wala siyang solo album pagbalik,"[0.0, 0.6, 0.4]"
1463239840191893509,wehhh nukabah hindi nakamamatay ang inggit noh kasi kung ganun sana wala nang bashers ang kathniel pero tama ka ganyan sila noh mananahimik tapos may pasabog na gaya neto i m sure nagkikita naman pero parang miss na miss pa rin ang isa t isa these 2 talaga,"[0.125, 0.625, 0.25]"
1463239837109022723,naol na lang talaga huhu,"[0.0, 0.6, 0.4]"
1463239830331035648,huwow suggested mo pa talaga peysbook mapanakit ka po ta,"[0.2, 0.4, 0.4]"
1463239822978392068,dipende kung ako talaga yung problema gt,"[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]"
1463239796466196482,sabe na e duda talaga akong isa lang yun e,"[0.2, 0.5, 0.3]"
1463239796462010369,iba talaga tong friti kong ma,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463239787960168448,sa mga palabas nalang talaga ako kikiligin eh no,"[0.2222222222222222, 0.7777777777777778, 0.0]"
1463239760772669445,haahhahahaha bilis talaga pag pag kain,"[0.0, 0.8333333333333334, 0.16666666666666666]"
1463239734977712133,cold eyes is dope the best talaga pag kmovies,"[0.6666666666666666, 0.2222222222222222, 0.1111111111111111]"
1463239707819581442,kyot2 talaga patatas hahahaha,"[0.0, 0.5, 0.5]"
1463239706682920962,ayan ka nanaman converge tnginka talaga,"[0.16666666666666666, 0.6666666666666666, 0.16666666666666666]"
1463239702639570952,396 mami vien talaga,"[0.0, 0.5, 0.5]"
1463239681034764288,struggle talaga pag clingy ka tas anlayo ng ebeb mo hanu,"[0.18181818181818182, 0.45454545454545453, 0.36363636363636365]"
1463239672348372995,kaibigan ba talaga tayo di mo ako pipigilan,"[0.0, 0.75, 0.125]"
1463239660193255429,scam ka talaga kahit kailan road to 6am ka teh malapit ka na hihimlay,"[0.21428571428571427, 0.6428571428571429, 0.14285714285714285]"
1463239638605172742,i love this conyo jared since day 1 talaga,"[0.6666666666666666, 0.1111111111111111, 0.2222222222222222]"
1463239622436085760,madaling araw ko pa talaga naisipan mag mod ng stabs ng keyboard haynalangers,"[0.3076923076923077, 0.5384615384615384, 0.15384615384615385]"
1463239573283106820,bukas talaga healthy living na ako pramisss,"[0.2857142857142857, 0.5714285714285714, 0.14285714285714285]"
1463239573069176833,ito na talaga,"[0.0, 1.0, 0.0]"
1463239559463211008,wala talaga akong ambag,"[0.0, 0.75, 0.25]"
1463239533021909000,tangina thomas ikaw talaga ang laman ng puso ko,"[0.0, 0.7777777777777778, 0.2222222222222222]"
1463239489619312641,nasa huli talaga pagsisisi,"[0.0, 1.0, 0.0]"
1463239479515246595,kung meron lang talaga makakasabi kay anj from the outside world na dont mind them u are doing just fine sa bahay ni kuya,"[0.4583333333333333, 0.4166666666666667, 0.125]"
1463239465690796032,kayanin ko nalang talaga mag isa pre,"[0.14285714285714285, 0.5714285714285714, 0.2857142857142857]"
1463239442861223936,yes naalala ko to yun nga dahil may immunity ang bigateam di na ulit na nominate ni sam si tj it might have prospered talaga knowing na may idea na si baccla sa meddling issues ni hotdog,"[0.2972972972972973, 0.40540540540540543, 0.2702702702702703]"
1463239429812744193,maiiyak ka na lang talaga ahahahah,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463239404537856002,etong client ko kapag talaga di ako binigyan ng bonus neto sa xmas hahaha,"[0.07142857142857142, 0.5, 0.35714285714285715]"
1463239400880414722,willing to apply po kahit magkano hehe hobby ko po talaga ang gumawa ng spreadsheets,"[0.3333333333333333, 0.5333333333333333, 0.13333333333333333]"
1463239389874573313,basahin mo ang gagaling talaga wala akong ambag dito ah,"[0.1, 0.7, 0.2]"
1463239375861387266,apaka cutie talaga ng bebe ko,"[0.16666666666666666, 0.5, 0.3333333333333333]"
1463239370027139074,mas nakakapagisip talaga ako pag madilim paligid haha,"[0.0, 0.625, 0.375]"
1463239365199470593,magka free time as in super free time lang ako talaga aaralin ko na ulit magcrochet kasi mag iisang taon nang nakatambak lang binili kong mga gamit for crocheting ahahahahaha,"[0.3333333333333333, 0.4666666666666667, 0.2]"
1463239361978257413,whooo 40 energy is real ang bait talaga ni manager,"[0.3, 0.3, 0.4]"
1463239348757827587,buti na lang talaga at ginagalingan nila sa blocks,"[0.1111111111111111, 0.6666666666666666, 0.2222222222222222]"
1463239329610809345,yes madami silang flaws pero they are mature enough to handle and understand things maybe may pagka childish pa sila sa paningin niyo it s because they are teen parin naman talaga let them enjoy their youth wag niyo ipressure maging mature anji and kd we love you,"[0.625, 0.22916666666666666, 0.14583333333333334]"
1463239324363735040,masakit talaga realtalk,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463239316482961408,i created an account nire replyan ko yung mga nasa top comments amp nila like yung may mention ng series para ma bump nandito kasi yung mga interesado talaga kung nagustuhan nila yung webtoon magugustuhan din nila yung series a great platform for promoting hellbound,"[0.37777777777777777, 0.4, 0.2222222222222222]"
1463239307708157952,ang panget mo talaga 2021,"[0.0, 0.4, 0.6]"
1463239304168173568,4am na pero matutulog palang ako healthy talaga hahahahaha,"[0.1111111111111111, 0.5555555555555556, 0.3333333333333333]"
1463239300376526849,ang ngaleng may meet up kame mamaya tas 3hrs lang halos tulog ko ngaleng talaga,"[0.13333333333333333, 0.4666666666666667, 0.4]"
1463239273939750913,mas importante talaga yung poll kesa sa buhay koh,"[0.1111111111111111, 0.6666666666666666, 0.2222222222222222]"
1463239254964719616,wow teh pamilyado na yung tao proud na proud ka pang kabit ka nya sa opis hahahahhaha grabe kaya di ko inaaccept yung lalaki na yun sa ig iba talaga pkiramdam ko dun,"[0.15151515151515152, 0.5757575757575758, 0.24242424242424243]"
1463239247939321858,blast lang talaga hindi i aaddress how those users got our numbers,"[0.6666666666666666, 0.25, 0.08333333333333333]"
1463239246051823616,ito talaga yung sinasabi ko sa inyo simula palang most of hms anti loveteam talaga hahahahahhaah kaazr,"[0.17647058823529413, 0.5882352941176471, 0.23529411764705882]"
1463239227450167297,sira talaga araw ko pag tinitignan ko acc mo,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463239222400143360,dapat talaga sa bawat araw maging mapagmatyag sa mga kaganapan may mga bagay na hindi natin inaasahan at hindi ito pwedeng mangyari ng walang malinaw na paliwanag,"[0.0, 0.8148148148148148, 0.18518518518518517]"
1463239202930237440,u wooon grrr ganda talaga ng body moo,"[0.375, 0.375, 0.25]"
1463239183309279234,he kept low din lmaoodhdjdh mans was attempting it s draining kasi we ve been having this convo time n time again pero ganon pa rin perception ng majority gskdgjdhd buti na lang talaga those two stood up for the tannies somehow,"[0.6190476190476191, 0.19047619047619047, 0.19047619047619047]"
1463239163310837760,oras na talaga para matulog ka ate mochi hahahahaahahhaah,"[0.0, 0.5555555555555556, 0.4444444444444444]"
1463239156918677504,oo bsbo ako alam ko yan matagal na di ako magaling pag dating sa acads na yan yes syempre dapat honest ako dito kase di naman talaga ako nag aaral ng mabuti e sino ba ang gaganahan dya n sermon doon sermon dito walang support dya n walang support dito,"[0.16, 0.54, 0.26]"
1463239131635482632,hindi talaga ako natatahimik pag alam kong may nasabi ako na nakasakit ng ibaa,"[0.0, 0.7857142857142857, 0.21428571428571427]"
1463239119715241988,sulit yung pagod ngayon 5x sahod ko tyl talaga,"[0.0, 0.7777777777777778, 0.2222222222222222]"
1463239111150505986,alam na alam nya talaga pano kunin minwon nation bitter and sweet,"[0.3333333333333333, 0.4166666666666667, 0.25]"
1463239096818561025,good morning talaga,"[0.6666666666666666, 0.3333333333333333, 0.0]"
1463239085221289984,talaga ba magkano un sa ntf elcock ulit,"[0.0, 0.5, 0.5]"
1463239078338445315,eto talaga can t forget how tj nominated anji sa 1st nomination night because he sees anji as a threat sa totoo lang maaasahan si anji sa mga tasks,"[0.4827586206896552, 0.3103448275862069, 0.20689655172413793]"
1463239073548554241,comment hays nakakakilig talaga sila,"[0.4, 0.6, 0.0]"
1463239047984209934,grabe i like the teaser photos for this talaga,"[0.7777777777777778, 0.2222222222222222, 0.0]"
1463239030724726784,sobrang sama talaga ng loob ko,"[0.0, 0.8333333333333334, 0.16666666666666666]"
1463239022025711616,goodmorning talaga,"[0.0, 0.5, 0.5]"
1463238955638296581,alam mo putangina mo na lang talaga,"[0.0, 0.7142857142857143, 0.2857142857142857]"
