id,split
1463133474466852875,"(0.18181818181818182, 0.2727272727272727, 0.5454545454545454)"
1463133470083796998,"(0.6111111111111112, 0.2777777777777778, 0.1111111111111111)"
1463133412173045776,"(0.0, 0.625, 0.375)"
1463133132870217732,"(0.0, 0.6, 0.4)"
1463132769748348932,"(0.1111111111111111, 0.6666666666666666, 0.2222222222222222)"
1463132627645259778,"(0.2222222222222222, 0.7777777777777778, 0.0)"
1463132607516868609,"(0.11764705882352941, 0.6274509803921569, 0.23529411764705882)"
1463132458359025671,"(0.1, 0.6, 0.25)"
1463132430273953795,"(0.42, 0.4, 0.18)"
1463132430257303553,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463132162191151104,"(0.3181818181818182, 0.45454545454545453, 0.22727272727272727)"
1463132131387793415,"(0.25, 0.5, 0.25)"
1463131962344833029,"(0.18181818181818182, 0.5454545454545454, 0.2727272727272727)"
1463131814193557508,"(0.0, 0.5, 0.5)"
1463131803225448455,"(0.0, 1.0, 0.0)"
1463131626213310473,"(0.5625, 0.25, 0.1875)"
1463131531350712327,"(0.08333333333333333, 0.3333333333333333, 0.5833333333333334)"
1463131165389246465,"(0.11904761904761904, 0.5952380952380952, 0.2857142857142857)"
1463131154190458892,"(0.3076923076923077, 0.5384615384615384, 0.1346153846153846)"
1463131151573209088,"(0.29411764705882354, 0.5294117647058824, 0.17647058823529413)"
1463131143939637261,"(0.125, 0.75, 0.125)"
1463131137790799875,"(0.28888888888888886, 0.6, 0.08888888888888889)"
1463130831975698439,"(0.10714285714285714, 0.7857142857142857, 0.07142857142857142)"
1463130701612531712,"(0.23076923076923078, 0.6153846153846154, 0.07692307692307693)"
1463130651943583751,"(0.0, 1.0, 0.0)"
1463130599623778320,"(0.0, 0.75, 0.25)"
1463130586277580807,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463130569441640450,"(0.2631578947368421, 0.631578947368421, 0.10526315789473684)"
1463130465968148483,"(0.23076923076923078, 0.5384615384615384, 0.15384615384615385)"
1463130368270209027,"(0.2222222222222222, 0.6388888888888888, 0.1388888888888889)"
1463130215400366083,"(0.1794871794871795, 0.6666666666666666, 0.15384615384615385)"
1463130146299432973,"(0.08333333333333333, 0.625, 0.25)"
1463129814055874566,"(0.16666666666666666, 0.3333333333333333, 0.5)"
1463129801040949254,"(0.7692307692307693, 0.15384615384615385, 0.07692307692307693)"
1463129740294852616,"(0.23076923076923078, 0.6153846153846154, 0.15384615384615385)"
1463129719868563460,"(0.0, 0.5625, 0.4375)"
1463129548837380096,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463129547381956608,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463129379244941317,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463129234931552264,"(0.1, 0.5, 0.4)"
1463129219265822722,"(0.2, 0.7333333333333333, 0.06666666666666667)"
1463129199477018627,"(0.0, 0.8461538461538461, 0.15384615384615385)"
1463129119487520774,"(0.0, 0.5714285714285714, 0.42857142857142855)"
1463129057328267264,"(0.125, 0.5625, 0.3125)"
1463129053146324998,"(0.2777777777777778, 0.37037037037037035, 0.3333333333333333)"
1463128858375245827,"(0.08333333333333333, 0.9166666666666666, 0.0)"
1463128823122509827,"(0.3333333333333333, 0.5, 0.16666666666666666)"
1463128403280678913,"(0.0, 0.8666666666666667, 0.13333333333333333)"
1463128242466918404,"(0.42857142857142855, 0.2857142857142857, 0.2857142857142857)"
1463127866745364485,"(0.0, 0.8181818181818182, 0.18181818181818182)"
1463127702555459588,"(0.0, 0.8, 0.2)"
1463127649404928007,"(0.0, 1.0, 0.0)"
1463127616806789120,"(0.08, 0.68, 0.24)"
1463127298438164483,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463127103314927626,"(0.09090909090909091, 0.7272727272727273, 0.18181818181818182)"
1463127032758300673,"(0.09090909090909091, 0.5454545454545454, 0.36363636363636365)"
1463127028975038472,"(0.24390243902439024, 0.4878048780487805, 0.2682926829268293)"
1463126990739828737,"(0.13333333333333333, 0.6, 0.26666666666666666)"
1463126772627611648,"(0.08333333333333333, 0.6666666666666666, 0.25)"
1463126560853037062,"(0.5263157894736842, 0.42105263157894735, 0.05263157894736842)"
1463126138020978691,"(0.23076923076923078, 0.38461538461538464, 0.38461538461538464)"
1463126041971462152,"(0.5, 0.4166666666666667, 0.08333333333333333)"
1463126035906527237,"(0.08333333333333333, 0.7222222222222222, 0.19444444444444445)"
1463125754502279170,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463125657911586817,"(0.36363636363636365, 0.42424242424242425, 0.21212121212121213)"
1463125016745168897,"(0.4090909090909091, 0.4090909090909091, 0.18181818181818182)"
1463124635609071623,"(0.1, 0.5, 0.35)"
1463124533590646790,"(0.0, 0.4, 0.6)"
1463124496424964098,"(0.0, 0.9230769230769231, 0.07692307692307693)"
1463124420168675328,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463124418121519109,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463124217512169480,"(0.0, 0.5333333333333333, 0.4666666666666667)"
1463124193097043970,"(0.5, 0.25, 0.25)"
1463124009994764289,"(0.6938775510204082, 0.1836734693877551, 0.10204081632653061)"
1463123848790872065,"(0.0, 0.5714285714285714, 0.42857142857142855)"
1463123819162267649,"(0.5217391304347826, 0.4782608695652174, 0.0)"
1463123663717220355,"(0.2222222222222222, 0.3333333333333333, 0.4444444444444444)"
1463123429020749825,"(0.21739130434782608, 0.4782608695652174, 0.30434782608695654)"
1463123367624544271,"(0.125, 0.675, 0.15)"
1463123298011652104,"(0.08333333333333333, 0.5, 0.4166666666666667)"
1463122836025864197,"(0.0, 0.375, 0.625)"
1463122645449203712,"(0.35, 0.4, 0.25)"
1463122446580658182,"(0.4, 0.2, 0.4)"
1463122283828969473,"(0.3333333333333333, 0.5, 0.16666666666666666)"
1463122087229362184,"(0.43478260869565216, 0.43478260869565216, 0.13043478260869565)"
1463121787307188224,"(0.6923076923076923, 0.17307692307692307, 0.1346153846153846)"
1463121767510134788,"(0.0, 0.8, 0.2)"
1463121621661585411,"(0.5757575757575758, 0.18181818181818182, 0.24242424242424243)"
1463121466434600960,"(0.1875, 0.71875, 0.09375)"
1463121385660686341,"(0.45454545454545453, 0.2727272727272727, 0.2727272727272727)"
1463121362823036928,"(0.11764705882352941, 0.4117647058823529, 0.47058823529411764)"
1463121100989100032,"(0.0, 0.7272727272727273, 0.2727272727272727)"
1463121089207615488,"(0.1388888888888889, 0.5833333333333334, 0.2777777777777778)"
1463120815340212225,"(0.2222222222222222, 0.5555555555555556, 0.2222222222222222)"
1463120399475085327,"(0.26666666666666666, 0.2, 0.5333333333333333)"
1463120397633990662,"(0.15384615384615385, 0.46153846153846156, 0.38461538461538464)"
1463120074529665030,"(0.2, 0.4666666666666667, 0.3333333333333333)"
1463119894220660736,"(0.25, 0.625, 0.125)"
1463119498110652417,"(0.10810810810810811, 0.6486486486486487, 0.21621621621621623)"
1463119355835609096,"(0.23529411764705882, 0.29411764705882354, 0.47058823529411764)"
1463119333249282053,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463119168681635840,"(0.11764705882352941, 0.8823529411764706, 0.0)"
1463119129280671744,"(0.0, 0.875, 0.125)"
1463119069507244038,"(0.0625, 0.65625, 0.21875)"
1463118955157938176,"(0.2, 0.6, 0.2)"
1463118921192468483,"(0.3333333333333333, 0.5, 0.16666666666666666)"
1463118895850536962,"(0.16666666666666666, 0.3333333333333333, 0.5)"
1463118485777645570,"(0.375, 0.375, 0.25)"
1463118022889984014,"(0.3125, 0.4375, 0.25)"
1463117617799958535,"(0.0, 0.6, 0.4)"
1463117406755192839,"(0.125, 0.625, 0.25)"
1463117371456245760,"(0.14285714285714285, 0.5238095238095238, 0.3333333333333333)"
1463117329013698563,"(0.5, 0.5, 0.0)"
1463116900330717189,"(0.6, 0.4, 0.0)"
1463116730058739718,"(0.25, 0.5416666666666666, 0.20833333333333334)"
1463116528484696065,"(0.27906976744186046, 0.5116279069767442, 0.16279069767441862)"
1463116401065926656,"(0.3333333333333333, 0.6666666666666666, 0.0)"
1463116082118496257,"(0.3, 0.4, 0.3)"
1463115767818244099,"(0.0, 0.8888888888888888, 0.1111111111111111)"
1463115711467835393,"(0.46153846153846156, 0.46153846153846156, 0.07692307692307693)"
1463115705121865733,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463115445406367745,"(0.05, 0.7, 0.25)"
1463115437739106317,"(0.5714285714285714, 0.2857142857142857, 0.14285714285714285)"
1463115290342871041,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463115106045218822,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463114779287982082,"(0.2222222222222222, 0.48148148148148145, 0.25925925925925924)"
1463114744529776643,"(0.08695652173913043, 0.6956521739130435, 0.21739130434782608)"
1463114650455732236,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463114590724579334,"(0.5833333333333334, 0.25, 0.16666666666666666)"
1463114570080288768,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463114374390837254,"(0.125, 0.75, 0.125)"
1463114298889158662,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463114217075064833,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463114185949126665,"(0.5272727272727272, 0.18181818181818182, 0.2909090909090909)"
1463114160183472128,"(0.08333333333333333, 0.6666666666666666, 0.25)"
1463114090772008961,"(0.3333333333333333, 0.25, 0.4166666666666667)"
1463114088402198534,"(0.4444444444444444, 0.4444444444444444, 0.1111111111111111)"
1463113703226703882,"(0.0, 0.625, 0.375)"
1463113585307963392,"(0.25, 0.3333333333333333, 0.2916666666666667)"
1463113525631488004,"(0.525, 0.125, 0.35)"
1463113524746412035,"(0.27906976744186046, 0.2558139534883721, 0.46511627906976744)"
1463113443511533568,"(0.0, 1.0, 0.0)"
1463113358308102153,"(0.14814814814814814, 0.6666666666666666, 0.18518518518518517)"
1463113350645051396,"(0.0, 1.0, 0.0)"
1463113264184053761,"(0.2, 0.5, 0.3)"
1463113251752132609,"(0.05555555555555555, 0.7777777777777778, 0.16666666666666666)"
1463113209267646465,"(0.4864864864864865, 0.35135135135135137, 0.13513513513513514)"
1463113136400060420,"(0.0, 0.5, 0.5)"
1463113124253364224,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463113117337276417,"(0.7407407407407407, 0.14814814814814814, 0.1111111111111111)"
1463112855201275905,"(0.14814814814814814, 0.5925925925925926, 0.2222222222222222)"
1463112292724183044,"(0.3181818181818182, 0.5454545454545454, 0.13636363636363635)"
1463112211073998849,"(0.0851063829787234, 0.5106382978723404, 0.3829787234042553)"
1463112060783370245,"(0.05, 0.85, 0.05)"
1463111917455568900,"(0.4444444444444444, 0.4444444444444444, 0.1111111111111111)"
1463111889580216325,"(0.10714285714285714, 0.6428571428571429, 0.21428571428571427)"
1463111881191981056,"(0.25, 0.5, 0.25)"
1463111819183079434,"(0.5, 0.5, 0.0)"
1463111544313872384,"(0.35185185185185186, 0.46296296296296297, 0.18518518518518517)"
1463111084714254340,"(0.0, 0.75, 0.25)"
1463111055333203975,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)"
1463111005509062661,"(0.4878048780487805, 0.2682926829268293, 0.24390243902439024)"
1463110764009459717,"(0.16666666666666666, 0.7222222222222222, 0.1111111111111111)"
1463110295874793478,"(0.13043478260869565, 0.6521739130434783, 0.17391304347826086)"
1463110241965391882,"(0.0, 0.7, 0.3)"
1463110237754327045,"(0.0, 0.8, 0.2)"
1463110104530579459,"(0.14285714285714285, 0.5238095238095238, 0.3333333333333333)"
1463109859486797828,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463109453763411971,"(0.45454545454545453, 0.36363636363636365, 0.18181818181818182)"
1463109288205840384,"(0.2, 0.6, 0.2)"
1463109251992150022,"(0.0, 0.6923076923076923, 0.23076923076923078)"
1463109237324730370,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463109183230775299,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463109157339295744,"(0.0, 0.4, 0.6)"
1463109147675664386,"(0.0, 0.6, 0.4)"
1463109054105268224,"(0.14285714285714285, 0.6428571428571429, 0.21428571428571427)"
1463108993409503237,"(0.0, 0.7142857142857143, 0.14285714285714285)"
1463108973134237696,"(0.2727272727272727, 0.4090909090909091, 0.3181818181818182)"
1463108944692346888,"(0.36538461538461536, 0.5576923076923077, 0.07692307692307693)"
1463108904183689217,"(0.0, 0.5, 0.5)"
1463108851650088965,"(0.6724137931034483, 0.15517241379310345, 0.1724137931034483)"
1463108643159609346,"(0.42105263157894735, 0.42105263157894735, 0.15789473684210525)"
1463108614386716673,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463108601950597121,"(0.09090909090909091, 0.7272727272727273, 0.18181818181818182)"
1463108513748635649,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463108307913420802,"(0.3, 0.6, 0.1)"
1463108249868070915,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463108077595602949,"(0.37209302325581395, 0.4883720930232558, 0.13953488372093023)"
1463108066509934592,"(0.19047619047619047, 0.5714285714285714, 0.23809523809523808)"
1463107761349087234,"(0.16666666666666666, 0.25, 0.5833333333333334)"
1463107597423108104,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463107425884536832,"(0.06666666666666667, 0.4666666666666667, 0.4666666666666667)"
1463107111668252674,"(0.125, 0.5, 0.375)"
1463107057800859649,"(0.125, 0.625, 0.25)"
1463106893300207618,"(0.43478260869565216, 0.30434782608695654, 0.2608695652173913)"
1463106640228487170,"(0.13333333333333333, 0.7333333333333333, 0.13333333333333333)"
1463106416663687169,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463106414025474050,"(0.1, 0.6, 0.3)"
1463106307087499265,"(0.25, 0.5, 0.25)"
1463106296425574400,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463106254826397696,"(0.0, 0.6, 0.4)"
1463106012253093894,"(0.5, 0.5, 0.0)"
1463105997686603777,"(0.13793103448275862, 0.6896551724137931, 0.1724137931034483)"
1463105994569830403,"(0.25, 0.4166666666666667, 0.2777777777777778)"
1463105939502874625,"(0.0, 0.875, 0.125)"
1463105927020564494,"(0.25, 0.5, 0.25)"
1463105913435262980,"(0.13725490196078433, 0.47058823529411764, 0.39215686274509803)"
1463105860729655298,"(0.125, 0.5, 0.375)"
1463105598925389824,"(0.0, 0.42857142857142855, 0.5714285714285714)"
1463105590201249797,"(0.0, 0.8, 0.2)"
1463105409653239810,"(0.07142857142857142, 0.7142857142857143, 0.14285714285714285)"
1463105327574831106,"(0.12, 0.76, 0.12)"
1463105220376817665,"(0.0, 0.75, 0.25)"
1463104832588619776,"(0.15, 0.6, 0.25)"
1463104803379179522,"(0.1794871794871795, 0.5384615384615384, 0.28205128205128205)"
1463104800875171844,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463104652732366848,"(0.0, 0.5, 0.5)"
1463104293221781505,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463104228084236297,"(0.0, 0.7647058823529411, 0.23529411764705882)"
1463104186804228098,"(0.125, 0.475, 0.4)"
1463104143501914114,"(0.1, 0.5, 0.4)"
1463103700285607937,"(0.17647058823529413, 0.5294117647058824, 0.29411764705882354)"
1463103598829527053,"(0.6190476190476191, 0.3333333333333333, 0.047619047619047616)"
1463103590034141186,"(0.0, 0.5555555555555556, 0.4444444444444444)"
1463103339227348994,"(0.16279069767441862, 0.5348837209302325, 0.3023255813953488)"
1463102870614851585,"(0.0, 0.8235294117647058, 0.17647058823529413)"
1463102804860731394,"(0.0, 1.0, 0.0)"
1463102747503624192,"(0.5151515151515151, 0.30303030303030304, 0.18181818181818182)"
1463102323635277824,"(0.06666666666666667, 0.6666666666666666, 0.26666666666666666)"
1463102194970943489,"(0.0, 0.8, 0.2)"
1463102062833459200,"(0.14285714285714285, 0.2857142857142857, 0.5714285714285714)"
1463101835393191937,"(0.17777777777777778, 0.5333333333333333, 0.28888888888888886)"
1463101695555112965,"(0.3333333333333333, 0.6666666666666666, 0.0)"
1463101598951821313,"(0.05555555555555555, 0.3888888888888889, 0.5)"
1463101585383313420,"(0.3, 0.45, 0.25)"
1463101499781779462,"(0.0, 0.75, 0.25)"
1463101458811801606,"(0.21951219512195122, 0.5121951219512195, 0.2682926829268293)"
1463101393951092743,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463101295934394369,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463101168406564865,"(0.38461538461538464, 0.5384615384615384, 0.07692307692307693)"
1463101166422671361,"(0.17647058823529413, 0.6470588235294118, 0.17647058823529413)"
1463101136085282821,"(0.23684210526315788, 0.5263157894736842, 0.23684210526315788)"
1463100813157408770,"(0.35714285714285715, 0.35714285714285715, 0.2857142857142857)"
1463100491622092801,"(0.5, 0.3888888888888889, 0.1111111111111111)"
1463100271479853060,"(0.25, 0.75, 0.0)"
1463100099806957579,"(0.05555555555555555, 0.4444444444444444, 0.5)"
1463100045784281091,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463099885691957251,"(0.11904761904761904, 0.5714285714285714, 0.30952380952380953)"
1463099648642813952,"(0.05555555555555555, 0.6666666666666666, 0.2777777777777778)"
1463099555537297408,"(0.0, 0.5, 0.5)"
1463099296971046913,"(0.71875, 0.125, 0.15625)"
1463099296341921794,"(0.017543859649122806, 0.7719298245614035, 0.21052631578947367)"
1463099214489997313,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463099185750704128,"(0.26666666666666666, 0.4666666666666667, 0.26666666666666666)"
1463099142557732864,"(0.2, 0.5, 0.3)"
1463099013469650948,"(0.23809523809523808, 0.5238095238095238, 0.23809523809523808)"
1463098713123917827,"(0.14285714285714285, 0.6285714285714286, 0.2)"
1463098637043449859,"(0.2, 0.4, 0.4)"
1463098572728004609,"(0.25, 0.5, 0.25)"
1463098424736169988,"(0.1111111111111111, 0.6, 0.28888888888888886)"
1463098386479935495,"(0.0, 0.4, 0.6)"
1463098222977585154,"(0.55, 0.3, 0.15)"
1463098141285269507,"(0.1724137931034483, 0.4482758620689655, 0.3448275862068966)"
1463098079813398531,"(0.0, 1.0, 0.0)"
1463098041330663426,"(0.375, 0.5, 0.125)"
1463097993725288455,"(0.0, 0.5555555555555556, 0.4444444444444444)"
1463097964079898624,"(0.35135135135135137, 0.3783783783783784, 0.2702702702702703)"
1463097615847813131,"(0.09523809523809523, 0.6666666666666666, 0.19047619047619047)"
1463097613054447618,"(0.2, 0.5, 0.3)"
